FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h14,h6,1,10,1874,0,+1004994063.0ns,+1005001208.0ns,7145
h10,h15,1,9,640,0,+1004991466.0ns,+1005002353.0ns,10887
h22,h18,3,13,1146213,0,+1004390254.0ns,+1005002818.0ns,612564
h20,h31,3,9,780,0,+1004998256.0ns,+1005004816.0ns,6560
h22,h18,3,15,391,0,+1004983686.0ns,+1005005562.0ns,21876
h17,h29,3,5,9922141,0,+1003617250.0ns,+1005007553.0ns,1390303
h24,h26,3,9,48228,0,+1004982600.0ns,+1005008285.0ns,25685
h25,h17,3,10,355,0,+1005002406.0ns,+1005008828.0ns,6422
h28,h29,3,12,689,0,+1005002398.0ns,+1005008921.0ns,6523
h1,h22,2,13,957,0,+1003870815.0ns,+1005009048.0ns,1138233
h25,h26,3,11,464,0,+1005007227.0ns,+1005009309.0ns,2082
h9,h10,1,11,464,0,+1005007227.0ns,+1005009441.0ns,2214
h4,h15,1,9,780,0,+1004998256.0ns,+1005010760.0ns,12504
h6,h4,1,11,349,0,+1005004969.0ns,+1005011170.0ns,6201
h4,h14,1,11,1586,0,+1004906802.0ns,+1005011366.0ns,104564
h3,h12,1,10,1572,0,+1004911546.0ns,+1005014593.0ns,103047
h20,h17,3,9,56058,0,+1005001118.0ns,+1005014815.0ns,13697
h4,h1,1,9,56058,0,+1005001118.0ns,+1005015775.0ns,14657
h22,h25,3,6,487,0,+1004993567.0ns,+1005015803.0ns,22236
h21,h31,3,9,31131,0,+1004988987.0ns,+1005015954.0ns,26967
h22,h31,3,10,197169,0,+1004960815.0ns,+1005015977.0ns,55162
h24,h19,3,11,411,0,+1005009898.0ns,+1005016120.0ns,6222
h8,h3,1,11,411,0,+1005009898.0ns,+1005016120.0ns,6222
h19,h24,3,5,753,0,+1004926813.0ns,+1005019109.0ns,92296
h31,h23,3,9,344,0,+1005013132.0ns,+1005019437.0ns,6305
h25,h20,3,11,917,0,+1005005825.0ns,+1005021594.0ns,15769
h15,h7,1,9,344,0,+1005013132.0ns,+1005021926.0ns,8794
h20,h22,3,9,498,0,+1005015785.0ns,+1005022369.0ns,6584
h5,h23,2,15,951,0,+1004533824.0ns,+1005023008.0ns,489184
h13,h8,1,10,808,0,+1005014271.0ns,+1005023050.0ns,8779
h22,h20,3,11,349,0,+1005004969.0ns,+1005024288.0ns,19319
h4,h23,2,25,341,0,+1003837606.0ns,+1005025867.0ns,1188261
h20,h30,3,12,670,0,+1005021478.0ns,+1005028096.0ns,6618
h16,h12,1,6,61419,0,+1005014589.0ns,+1005028495.0ns,13906
h22,h17,3,14,317,0,+1005023691.0ns,+1005029945.0ns,6254
h6,h1,1,14,317,0,+1005023691.0ns,+1005030523.0ns,6832
h32,h28,3,6,61419,0,+1005014589.0ns,+1005031288.0ns,16699
h27,h30,3,11,566,0,+1005027009.0ns,+1005033303.0ns,6294
h9,h1,1,10,355,0,+1005002406.0ns,+1005033498.0ns,31092
h11,h21,2,24,90185,0,+1004438027.0ns,+1005033804.0ns,595777
h15,h20,2,25,546,0,+1004564948.0ns,+1005033888.0ns,468940
h2,h10,1,11,1061,0,+1004935718.0ns,+1005035961.0ns,100243
h15,h23,2,17,671,0,+1004164661.0ns,+1005036387.0ns,871726
h4,h14,1,12,670,0,+1005021478.0ns,+1005036435.0ns,14957
h15,h20,2,24,53943,0,+1004149367.0ns,+1005037194.0ns,887827
h6,h9,1,7,177853,0,+1005014020.0ns,+1005037289.0ns,23269
h9,h4,1,11,917,0,+1005005825.0ns,+1005037619.0ns,31794
h10,h7,1,10,776,0,+1004892782.0ns,+1005038246.0ns,145464
h30,h31,3,8,252869,0,+1005014462.0ns,+1005039888.0ns,25426
h29,h24,3,10,808,0,+1005014271.0ns,+1005040020.0ns,25749
h8,h23,2,21,598,0,+1004578669.0ns,+1005042745.0ns,464076
h22,h25,3,7,177853,0,+1005014020.0ns,+1005042821.0ns,28801
h19,h26,3,11,325,0,+1005039367.0ns,+1005046038.0ns,6671
h29,h28,3,5,445,0,+1005042578.0ns,+1005048812.0ns,6234
h13,h12,1,5,445,0,+1005042578.0ns,+1005049079.0ns,6501
h11,h14,1,11,566,0,+1005027009.0ns,+1005050942.0ns,23933
h19,h29,3,14,270417,0,+1005010788.0ns,+1005052979.0ns,42191
h24,h27,3,11,275,0,+1005046849.0ns,+1005053005.0ns,6156
h8,h11,1,11,275,0,+1005046849.0ns,+1005053039.0ns,6190
h2,h15,1,10,337,0,+1004949585.0ns,+1005054029.0ns,104444
h14,h23,2,25,395,0,+1004528121.0ns,+1005056425.0ns,528304
h10,h20,2,17,313,0,+1004583919.0ns,+1005057229.0ns,473310
h27,h25,3,19,460,0,+1005054956.0ns,+1005059116.0ns,4160
h11,h9,1,19,460,0,+1005054956.0ns,+1005059116.0ns,4160
h30,h25,3,15,968,0,+1005053416.0ns,+1005059902.0ns,6486
h20,h28,3,15,665,0,+1005053425.0ns,+1005060065.0ns,6640
h14,h9,1,15,968,0,+1005053416.0ns,+1005060291.0ns,6875
h20,h31,3,10,4264,0,+1005053000.0ns,+1005060465.0ns,7465
h3,h10,1,11,325,0,+1005039367.0ns,+1005061695.0ns,22328
h3,h8,1,6,1180,0,+1004957265.0ns,+1005063758.0ns,106493
h14,h6,1,11,957,0,+1005058391.0ns,+1005065229.0ns,6838
h31,h24,3,16,216218,0,+1005033257.0ns,+1005066114.0ns,32857
h32,h21,3,11,388,0,+1004802853.0ns,+1005068587.0ns,265734
h15,h23,2,20,631,0,+1004541943.0ns,+1005068774.0ns,526831
h15,h8,1,16,216218,0,+1005033257.0ns,+1005068916.0ns,35659
h22,h24,3,15,10122,0,+1005060163.0ns,+1005069087.0ns,8924
h30,h27,3,18,362,0,+1005063393.0ns,+1005069609.0ns,6216
h14,h11,1,18,362,0,+1005063393.0ns,+1005069778.0ns,6385
h6,h8,1,15,10122,0,+1005060163.0ns,+1005070700.0ns,10537
h4,h10,1,7,520,0,+1004976679.0ns,+1005070755.0ns,94076
h14,h21,2,33,469,0,+1004556094.0ns,+1005071127.0ns,515033
h3,h13,1,14,270417,0,+1005010788.0ns,+1005071283.0ns,60495
h32,h17,3,9,1361,0,+1005065166.0ns,+1005071844.0ns,6678
h16,h1,1,9,1361,0,+1005065166.0ns,+1005071844.0ns,6678
h26,h32,3,8,74496,0,+1005050120.0ns,+1005074142.0ns,24022
h21,h32,3,13,943,0,+1005068553.0ns,+1005075030.0ns,6477
h5,h16,1,13,943,0,+1005068553.0ns,+1005075063.0ns,6510
h21,h24,3,14,753,0,+1005070811.0ns,+1005075067.0ns,4256
h5,h8,1,14,753,0,+1005070811.0ns,+1005075067.0ns,4256
h19,h28,3,11,3470,0,+1005068171.0ns,+1005075173.0ns,7002
h25,h26,3,12,31550,0,+1005070553.0ns,+1005075334.0ns,4781
h13,h20,2,22,682,0,+1004213903.0ns,+1005075393.0ns,861490
h19,h31,3,11,44599,0,+1005062788.0ns,+1005075721.0ns,12933
h9,h10,1,12,31550,0,+1005070553.0ns,+1005078042.0ns,7489
h12,h5,1,14,39771,0,+1004920610.0ns,+1005078149.0ns,157539
h1,h4,1,10,1716,0,+1005075245.0ns,+1005079754.0ns,4509
h24,h22,3,9,131,0,+1005080578.0ns,+1005084634.0ns,4056
h8,h6,1,9,131,0,+1005080578.0ns,+1005084634.0ns,4056
h5,h7,1,17,346,0,+1005080896.0ns,+1005085078.0ns,4182
h21,h23,3,17,346,0,+1005080896.0ns,+1005085112.0ns,4216
h2,h6,1,11,251,0,+1004991004.0ns,+1005086153.0ns,95149
h3,h12,1,11,3470,0,+1005068171.0ns,+1005086221.0ns,18050
h18,h31,3,11,1400,0,+1005079735.0ns,+1005086431.0ns,6696
h5,h20,2,28,1059,0,+1004476357.0ns,+1005087200.0ns,610843
h25,h29,3,17,1015,0,+1005081076.0ns,+1005087586.0ns,6510
h17,h20,3,10,1716,0,+1005075245.0ns,+1005087709.0ns,12464
h20,h18,3,12,1526,0,+1005084874.0ns,+1005089396.0ns,4522
h4,h2,1,12,1526,0,+1005084874.0ns,+1005089479.0ns,4605
h2,h15,1,11,1400,0,+1005079735.0ns,+1005091587.0ns,11852
h10,h16,1,8,74496,0,+1005050120.0ns,+1005091912.0ns,41792
h25,h32,3,5,354,0,+1005085970.0ns,+1005092290.0ns,6320
h4,h5,1,13,347,0,+1005082935.0ns,+1005092789.0ns,9854
h26,h27,3,14,39382,0,+1005081878.0ns,+1005093283.0ns,11405
h4,h21,2,19,2072268,0,+1003523297.0ns,+1005093291.0ns,1569994
h2,h22,2,16,511,0,+1004028303.0ns,+1005093954.0ns,1065651
h28,h30,3,6,38640,0,+1005086325.0ns,+1005096811.0ns,10486
h4,h21,2,24,481,0,+1004218036.0ns,+1005096903.0ns,878867
h4,h20,2,16,658,0,+1003961853.0ns,+1005096945.0ns,1135092
h2,h20,2,22,696,0,+1004119282.0ns,+1005097008.0ns,977726
h6,h15,1,12,1294,0,+1005093408.0ns,+1005100214.0ns,6806
h22,h31,3,12,1294,0,+1005093408.0ns,+1005100251.0ns,6843
h4,h6,1,9,498,0,+1005015785.0ns,+1005100319.0ns,84534
h31,h28,3,10,308,0,+1005095292.0ns,+1005101573.0ns,6281
h15,h12,1,10,308,0,+1005095292.0ns,+1005101651.0ns,6359
h12,h23,2,25,376,0,+1004530459.0ns,+1005101828.0ns,571369
h14,h15,1,8,252869,0,+1005014462.0ns,+1005102025.0ns,87563
h4,h1,1,10,479,0,+1005097871.0ns,+1005102176.0ns,4305
h20,h17,3,10,479,0,+1005097871.0ns,+1005102339.0ns,4468
h9,h14,1,8,46090,0,+1004909608.0ns,+1005103218.0ns,193610
h22,h31,3,11,50723,0,+1005092688.0ns,+1005103706.0ns,11018
h6,h15,1,11,50723,0,+1005092688.0ns,+1005104848.0ns,12160
h3,h20,2,25,44145,0,+1004133257.0ns,+1005105276.0ns,972019
h10,h23,2,20,425,0,+1004356302.0ns,+1005105692.0ns,749390
h19,h23,3,11,469,0,+1005099294.0ns,+1005106158.0ns,6864
h31,h32,3,8,934,0,+1005104183.0ns,+1005106424.0ns,2241
h15,h16,1,8,934,0,+1005104183.0ns,+1005106451.0ns,2268
h27,h23,3,14,667,0,+1005101722.0ns,+1005108064.0ns,6342
h18,h29,3,7,345,0,+1005107463.0ns,+1005113649.0ns,6186
h2,h13,1,7,345,0,+1005107463.0ns,+1005113685.0ns,6222
h10,h11,1,14,39382,0,+1005081878.0ns,+1005114915.0ns,33037
h11,h3,1,7,16484,0,+1005106714.0ns,+1005115535.0ns,8821
h28,h19,3,12,42013,0,+1005102223.0ns,+1005118098.0ns,15875
h15,h7,1,10,304,0,+1005111874.0ns,+1005118373.0ns,6499
h12,h3,1,12,42013,0,+1005102223.0ns,+1005119233.0ns,17010
h9,h16,1,5,354,0,+1005085970.0ns,+1005120245.0ns,34275
h15,h1,1,16,429921,0,+1005075036.0ns,+1005120584.0ns,45548
h3,h23,2,18,88682,0,+1004248137.0ns,+1005121324.0ns,873187
h3,h23,2,19,267,0,+1004406498.0ns,+1005121587.0ns,715089
h27,h19,3,7,16484,0,+1005106714.0ns,+1005122656.0ns,15942
h6,h3,1,9,532,0,+1005117069.0ns,+1005123420.0ns,6351
h4,h15,1,10,4264,0,+1005053000.0ns,+1005124749.0ns,71749
h4,h12,1,15,665,0,+1005053425.0ns,+1005124761.0ns,71336
h25,h30,3,9,1532,0,+1005118533.0ns,+1005125331.0ns,6798
h31,h17,3,16,429921,0,+1005075036.0ns,+1005126446.0ns,51410
h21,h32,3,14,207,0,+1005120453.0ns,+1005126573.0ns,6120
h5,h16,1,14,207,0,+1005120453.0ns,+1005126573.0ns,6120
h32,h17,3,10,590,0,+1005120447.0ns,+1005126753.0ns,6306
h16,h1,1,10,590,0,+1005120447.0ns,+1005126807.0ns,6360
h12,h14,1,6,38640,0,+1005086325.0ns,+1005129528.0ns,43203
h17,h27,3,14,496,0,+1005123876.0ns,+1005130239.0ns,6363
h22,h19,3,9,532,0,+1005117069.0ns,+1005130632.0ns,13563
h1,h11,1,14,496,0,+1005123876.0ns,+1005131095.0ns,7219
h4,h21,2,23,440,0,+1004216952.0ns,+1005131452.0ns,914500
h7,h1,1,12,441,0,+1005125852.0ns,+1005132137.0ns,6285
h11,h7,1,14,667,0,+1005101722.0ns,+1005132559.0ns,30837
h23,h17,3,12,441,0,+1005125852.0ns,+1005133531.0ns,7679
h19,h26,3,12,977,0,+1005128125.0ns,+1005134661.0ns,6536
h3,h15,1,11,44599,0,+1005062788.0ns,+1005138982.0ns,76194
h31,h30,3,8,346,0,+1005135394.0ns,+1005139518.0ns,4124
h15,h14,1,8,346,0,+1005135394.0ns,+1005139518.0ns,4124
h30,h23,3,15,41229,0,+1005127190.0ns,+1005140456.0ns,13266
h9,h14,1,9,1532,0,+1005118533.0ns,+1005140866.0ns,22333
h3,h23,2,16,460,0,+1003883371.0ns,+1005147778.0ns,1264407
h4,h3,1,16,519,0,+1005145935.0ns,+1005148025.0ns,2090
h20,h19,3,16,519,0,+1005145935.0ns,+1005148078.0ns,2143
h13,h10,1,17,412,0,+1005141905.0ns,+1005148127.0ns,6222
h4,h22,2,16,986,0,+1003814339.0ns,+1005148205.0ns,1333866
h29,h26,3,17,412,0,+1005141905.0ns,+1005148206.0ns,6301
h14,h7,1,15,41229,0,+1005127190.0ns,+1005150924.0ns,23734
h1,h20,2,17,1763,0,+1004111518.0ns,+1005153518.0ns,1042000
h9,h21,2,19,370,0,+1004237986.0ns,+1005155646.0ns,917660
h30,h31,3,9,83474,0,+1005138562.0ns,+1005159304.0ns,20742
h21,h29,3,11,757,0,+1005154700.0ns,+1005161084.0ns,6384
h5,h13,1,11,757,0,+1005154700.0ns,+1005161189.0ns,6489
h15,h21,2,12,334,0,+1004659036.0ns,+1005161388.0ns,502352
h30,h19,3,10,39043,0,+1005147244.0ns,+1005162805.0ns,15561
h18,h28,3,15,620,0,+1005153996.0ns,+1005162935.0ns,8939
h19,h18,3,4,86297,0,+1005147041.0ns,+1005165396.0ns,18355
h3,h2,1,4,86297,0,+1005147041.0ns,+1005165673.0ns,18632
h3,h7,1,11,469,0,+1005099294.0ns,+1005166679.0ns,67385
h5,h20,2,30,505455,0,+1004529463.0ns,+1005167407.0ns,637944
h16,h10,1,10,1796,0,+1005160838.0ns,+1005167584.0ns,6746
h32,h26,3,10,1796,0,+1005160838.0ns,+1005168032.0ns,7194
h14,h3,1,10,39043,0,+1005147244.0ns,+1005169832.0ns,22588
h3,h8,1,7,25088,0,+1005160496.0ns,+1005171984.0ns,11488
h28,h17,3,12,498,0,+1005168389.0ns,+1005174748.0ns,6359
h12,h1,1,12,498,0,+1005168389.0ns,+1005174754.0ns,6365
h5,h14,1,12,645,0,+1005170379.0ns,+1005176875.0ns,6496
h14,h15,1,9,83474,0,+1005138562.0ns,+1005176970.0ns,38408
h21,h30,3,12,645,0,+1005170379.0ns,+1005176985.0ns,6606
h19,h29,3,15,19427,0,+1005158783.0ns,+1005177087.0ns,18304
h13,h14,1,11,506,0,+1005175368.0ns,+1005177456.0ns,2088
h29,h30,3,11,506,0,+1005175368.0ns,+1005177525.0ns,2157
h32,h26,3,11,1509,0,+1005171626.0ns,+1005178349.0ns,6723
h16,h10,1,11,1509,0,+1005171626.0ns,+1005178349.0ns,6723
h1,h23,2,15,33175,0,+1004640033.0ns,+1005179247.0ns,539214
h18,h32,3,14,436,0,+1005173190.0ns,+1005179460.0ns,6270
